Timestamp,Log
2024-12-09 03:26:00,ets Jul 29 2019 12:21:46
2024-12-09 03:26:00,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
2024-12-09 03:26:00,"configsip: 0, SPIWP:0xee"
2024-12-09 03:26:00,"clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00"
2024-12-09 03:26:00,"mode:DIO, clock div:1"
2024-12-09 03:26:00,"load:0x3fff0030,len:1344"
2024-12-09 03:26:00,"load:0x40078000,len:13964"
2024-12-09 03:26:00,"load:0x40080400,len:3600"
2024-12-09 03:26:00,entry 0x400805f0
2024-12-09 03:26:02,Connecting to WiFi...
2024-12-09 03:26:03,WiFi Connected!
2024-12-09 03:26:03,IP Address: 192.168.137.23
2024-12-09 03:26:04,UDP Listening on IP: 192.168.137.23
2024-12-09 03:26:04,Setup done
2024-12-09 03:26:04,UDPSendTask
2024-12-09 03:26:04,CheckAndAlertTask
2024-12-09 03:26:05,UDPSendTask
2024-12-09 03:26:05,CheckAndAlertTask
2024-12-09 03:26:05,UDPSendTask
2024-12-09 03:26:05,CheckAndAlertTask
2024-12-09 03:26:06,UDPSendTask
2024-12-09 03:26:06,CheckAndAlertTask
2024-12-09 03:26:06,UDPSendTask
2024-12-09 03:26:06,CheckAndAlertTask
2024-12-09 03:26:07,UDPSendTask
2024-12-09 03:26:07,CheckAndAlertTask
2024-12-09 03:26:07,UDPSendTask
2024-12-09 03:26:07,CheckAndAlertTask
2024-12-09 03:26:08,UDPSendTask
2024-12-09 03:26:08,CheckAndAlertTask
2024-12-09 03:26:08,UDPSendTask
2024-12-09 03:26:08,CheckAndAlertTask
2024-12-09 03:26:09,UDPSendTask
2024-12-09 03:26:09,CheckAndAlertTask
2024-12-09 03:26:09,UDPSendTask
2024-12-09 03:26:09,CheckAndAlertTask
2024-12-09 03:26:10,UDPSendTask
2024-12-09 03:26:10,CheckAndAlertTask
2024-12-09 03:26:10,CheckAndAlertTask
2024-12-09 03:26:10,UDPSendTask
2024-12-09 03:26:11,CheckAndAlertTask
2024-12-09 03:26:11,UDPSendTask
2024-12-09 03:26:11,CheckAndAlertTask
2024-12-09 03:26:11,UDPSendTask
2024-12-09 03:26:12,CheckAndAlertTask
2024-12-09 03:26:12,UDPSendTask
2024-12-09 03:26:12,CheckAndAlertTask
2024-12-09 03:26:12,UDPSendTask
2024-12-09 03:26:13,CheckAndAlertTask
2024-12-09 03:26:13,UDPSendTask
2024-12-09 03:26:13,CheckAndAlertTask
2024-12-09 03:26:13,UDPSendTask
2024-12-09 03:26:14,CheckAndAlertTask
2024-12-09 03:26:14,UDPSendTask
2024-12-09 03:26:14,CheckAndAlertTask
2024-12-09 03:26:14,UDPSendTask
2024-12-09 03:26:15,CheckAndAlertTask
2024-12-09 03:26:15,UDPSendTask
2024-12-09 03:26:15,CheckAndAlertTask
2024-12-09 03:26:15,UDPSendTask
2024-12-09 03:26:16,CheckAndAlertTask
2024-12-09 03:26:16,UDPSendTask
2024-12-09 03:26:16,CheckAndAlertTask
2024-12-09 03:26:16,UDPSendTask
2024-12-09 03:26:17,CheckAndAlertTask
2024-12-09 03:26:17,UDPSendTask
2024-12-09 03:26:17,CheckAndAlertTask
2024-12-09 03:26:17,UDPSendTask
2024-12-09 03:26:18,CheckAndAlertTask
2024-12-09 03:26:18,UDPSendTask
2024-12-09 03:26:18,CheckAndAlertTask
2024-12-09 03:26:19,UDPSendTask
2024-12-09 03:26:19,CheckAndAlertTask
2024-12-09 03:26:19,UDPSendTask
2024-12-09 03:26:19,CheckAndAlertTask
2024-12-09 03:26:20,UDPSendTask
2024-12-09 03:26:20,ets Jul 29 2019 12:21:46
2024-12-09 03:26:20,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
2024-12-09 03:26:20,"configsip: 0, SPIWP:0xee"
2024-12-09 03:26:20,"clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00"
2024-12-09 03:26:20,"mode:DIO, clock div:1"
2024-12-09 03:26:20,"load:0x3fff0030,len:1344"
2024-12-09 03:26:20,"load:0x40078000,len:13964"
2024-12-09 03:26:20,"load:0x40080400,len:3600"
2024-12-09 03:26:20,entry 0x400805f0
2024-12-09 03:26:22,Connecting to WiFi...
2024-12-09 03:26:23,WiFi Connected!
2024-12-09 03:26:23,IP Address: 192.168.137.23
2024-12-09 03:26:24,UDP Listening on IP: 192.168.137.23
2024-12-09 03:26:24,Setup done
2024-12-09 03:26:24,UDPSendTask
2024-12-09 03:26:24,CheckAndAlertTask
2024-12-09 03:26:24,UDPSendTask
2024-12-09 03:26:24,CheckAndAlertTask
2024-12-09 03:26:25,UDPSendTask
2024-12-09 03:26:25,CheckAndAlertTask
2024-12-09 03:26:25,UDPSendTask
2024-12-09 03:26:25,CheckAndAlertTask
2024-12-09 03:26:26,UDPSendTask
2024-12-09 03:26:26,CheckAndAlertTask
2024-12-09 03:26:26,UDPSendTask
2024-12-09 03:26:26,CheckAndAlertTask
2024-12-09 03:26:27,UDPSendTask
2024-12-09 03:26:27,CheckAndAlertTask
2024-12-09 03:26:27,UDPSendTask
2024-12-09 03:26:27,CheckAndAlertTask
2024-12-09 03:26:28,UDPSendTask
2024-12-09 03:26:28,CheckAndAlertTask
2024-12-09 03:26:28,UDPSendTask
2024-12-09 03:26:28,CheckAndAlertTask
2024-12-09 03:26:29,UDPSendTask
2024-12-09 03:26:29,CheckAndAlertTask
2024-12-09 03:26:29,UDPSendTask
2024-12-09 03:26:29,CheckAndAlertTask
2024-12-09 03:26:30,CheckAndAlertTask
2024-12-09 03:26:30,UDPSendTask
2024-12-09 03:26:30,CheckAndAlertTask
2024-12-09 03:26:30,UDPSendTask
2024-12-09 03:26:31,CheckAndAlertTask
2024-12-09 03:26:31,UDPSendTask
2024-12-09 03:26:31,CheckAndAlertTask
2024-12-09 03:26:31,UDPSendTask
2024-12-09 03:26:32,CheckAndAlertTask
2024-12-09 03:26:32,UDPSendTask
2024-12-09 03:26:32,CheckAndAlertTask
2024-12-09 03:26:32,UDPSendTask
2024-12-09 03:26:33,CheckAndAlertTask
2024-12-09 03:26:33,UDPSendTask
2024-12-09 03:26:33,CheckAndAlertTask
2024-12-09 03:26:33,UDPSendTask
2024-12-09 03:26:34,CheckAndAlertTask
2024-12-09 03:26:34,UDPSendTask
2024-12-09 03:26:34,CheckAndAlertTask
2024-12-09 03:26:34,UDPSendTask
2024-12-09 03:26:35,CheckAndAlertTask
2024-12-09 03:26:35,UDPSendTask
2024-12-09 03:26:35,CheckAndAlertTask
2024-12-09 03:26:35,UDPSendTask
2024-12-09 03:26:36,CheckAndAlertTask
2024-12-09 03:26:36,UDPSendTask
2024-12-09 03:26:36,CheckAndAlertTask
2024-12-09 03:26:36,UDPSendTask
2024-12-09 03:26:37,CheckAndAlertTask
2024-12-09 03:26:37,UDPSendTask
2024-12-09 03:26:37,CheckAndAlertTask
2024-12-09 03:26:37,UDPSendTask
2024-12-09 03:26:38,CheckAndAlertTask
2024-12-09 03:26:38,UDPSendTask
2024-12-09 03:26:38,CheckAndAlertTask
2024-12-09 03:26:38,UDPSendTask
2024-12-09 03:26:39,CheckAndAlertTask
2024-12-09 03:26:39,UDPSendTask
2024-12-09 03:26:39,CheckAndAlertTask
2024-12-09 03:26:39,UDPSendTask
2024-12-09 03:26:40,CheckAndAlertTask
2024-12-09 03:26:40,UDPSendTask
2024-12-09 03:26:40,CheckAndAlertTask
2024-12-09 03:26:40,UDPSendTask
2024-12-09 03:26:41,CheckAndAlertTask
2024-12-09 03:26:41,UDPSendTask
2024-12-09 03:26:41,CheckAndAlertTask
2024-12-09 03:26:41,UDPSendTask
2024-12-09 03:26:42,CheckAndAlertTask
2024-12-09 03:26:42,UDPSendTask
2024-12-09 03:26:42,CheckAndAlertTask
2024-12-09 03:26:42,UDPSendTask
2024-12-09 03:26:43,CheckAndAlertTask
2024-12-09 03:26:43,UDPSendTask
2024-12-09 03:26:43,CheckAndAlertTask
2024-12-09 03:26:43,UDPSendTask
2024-12-09 03:26:44,CheckAndAlertTask
2024-12-09 03:26:44,UDPSendTask
2024-12-09 03:26:44,CheckAndAlertTask
2024-12-09 03:26:44,UDPSendTask
2024-12-09 03:26:45,CheckAndAlertTask
2024-12-09 03:26:45,UDPSendTask
2024-12-09 03:26:45,CheckAndAlertTask
2024-12-09 03:26:45,UDPSendTask
2024-12-09 03:26:46,CheckAndAlertTask
2024-12-09 03:26:46,UDPSendTask
2024-12-09 03:26:46,CheckAndAlertTask
2024-12-09 03:26:46,UDPSendTask
2024-12-09 03:26:47,CheckAndAlertTask
2024-12-09 03:26:47,UDPSendTask
2024-12-09 03:26:47,CheckAndAlertTask
2024-12-09 03:26:47,UDPSendTask
2024-12-09 03:26:48,CheckAndAlertTask
2024-12-09 03:26:48,UDPSendTask
2024-12-09 03:26:48,CheckAndAlertTask
2024-12-09 03:26:48,UDPSendTask
2024-12-09 03:26:49,CheckAndAlertTask
2024-12-09 03:26:49,UDPSendTask
2024-12-09 03:26:49,CheckAndAlertTask
2024-12-09 03:26:49,UDPSendTask
2024-12-09 03:26:50,CheckAndAlertTask
2024-12-09 03:26:50,UDPSendTask
2024-12-09 03:26:50,CheckAndAlertTask
2024-12-09 03:26:50,UDPSendTask
2024-12-09 03:26:51,CheckAndAlertTask
2024-12-09 03:26:51,UDPSendTask
2024-12-09 03:26:51,CheckAndAlertTask
2024-12-09 03:26:51,UDPSendTask
2024-12-09 03:26:52,CheckAndAlertTask
2024-12-09 03:26:52,UDPSendTask
2024-12-09 03:26:52,CheckAndAlertTask
2024-12-09 03:26:52,UDPSendTask
2024-12-09 03:26:53,CheckAndAlertTask
2024-12-09 03:26:53,UDPSendTask
2024-12-09 03:26:53,CheckAndAlertTask
2024-12-09 03:26:53,UDPSendTask
2024-12-09 03:26:54,CheckAndAlertTask
2024-12-09 03:26:54,UDPSendTask
2024-12-09 03:26:54,CheckAndAlertTask
2024-12-09 03:26:54,UDPSendTask
2024-12-09 03:26:55,"UDP Packet Type: Broadcast, From: 192.168.137.99:1234, To: 255.255.255.255:1234, Length: 38, Data: {""temperature"":0,""humidity"":0,""ppm"":0}"
2024-12-09 03:26:55,CheckAndAlertTask
2024-12-09 03:26:55,UDPSendTask
2024-12-09 03:26:55,CheckAndAlertTask
2024-12-09 03:26:55,UDPSendTask
2024-12-09 03:26:55,"UDP Packet Type: Unicast, From: 192.168.137.99:1234, To: 192.168.137.23:1234, Length: 20, Data: Got 65 bytes of dataFailed to parse JSON"
2024-12-09 03:26:56,CheckAndAlertTask
2024-12-09 03:26:56,UDPSendTask
