Timestamp,Log
2024-12-09 03:42:01,ets Jun  8 2016 00:22:57
2024-12-09 03:42:01,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
2024-12-09 03:42:01,"configsip: 0, SPIWP:0xee"
2024-12-09 03:42:01,"clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00"
2024-12-09 03:42:01,"mode:DIO, clock div:1"
2024-12-09 03:42:01,"load:0x3fff0030,len:1344"
2024-12-09 03:42:01,"load:0x40078000,len:13964"
2024-12-09 03:42:01,"load:0x40080400,len:3600"
2024-12-09 03:42:01,entry 0x400805f0
2024-12-09 03:42:01,Setup OLED
2024-12-09 03:42:03,Connecting to WiFi...
2024-12-09 03:42:03,Connected to WiFi
2024-12-09 03:42:04,OLEDDisplayTask
2024-12-09 03:42:04,ReadDHT11Task
2024-12-09 03:42:04,semaphoreButtonTask
2024-12-09 03:42:04,UDP Listening on IP: 192.168.137.99
2024-12-09 03:42:04,LEDBrightnessTask
2024-12-09 03:42:04,UDPListenerSendTask
2024-12-09 03:42:04,Calibrating please wait...LEDBrightnessTask
2024-12-09 03:42:04,OLEDDisplayTask
2024-12-09 03:42:04,..LEDBrightnessTask
2024-12-09 03:42:04,OLEDDisplayTask
2024-12-09 03:42:04,..LEDBrightnessTask
2024-12-09 03:42:05,.OLEDDisplayTask
2024-12-09 03:42:05,.LEDBrightnessTask
2024-12-09 03:42:05,..OLEDDisplayTask
2024-12-09 03:42:05,done!.
2024-12-09 03:42:05,Mq2Task
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,MQ-2 Gas Concentration: 8.19 PPM
2024-12-09 03:42:05,Temperature: 32 °C	Humidity: 59 %
2024-12-09 03:42:05,OLEDDisplayTask
2024-12-09 03:42:05,Received arcValue: 50
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,Received valueButton7: 0
2024-12-09 03:42:05,Received valueButton8: 0
2024-12-09 03:42:05,deserializeJson() failed: InvalidInput
2024-12-09 03:42:05,OLEDDisplayTask
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,OLEDDisplayTask
2024-12-09 03:42:05,Received arcValue: 50
2024-12-09 03:42:05,Received valueButton7: 0
2024-12-09 03:42:05,Received valueButton8: 0
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,deserializeJson() failed: InvalidInput
2024-12-09 03:42:05,OLEDDisplayTask
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,OLEDDisplayTask
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,OLEDDisplayTask
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:05,OLEDDisplayTask
2024-12-09 03:42:05,LEDBrightnessTask
2024-12-09 03:42:06,OLEDDisplayTask
2024-12-09 03:42:06,LEDBrightnessTask
2024-12-09 03:42:06,OLEDDisplayTask
2024-12-09 03:42:06,LEDBrightnessTask
2024-12-09 03:42:06,Received arcValue: 50
2024-12-09 03:42:06,Received valueButton7: 0
2024-12-09 03:42:06,Received valueButton8: 0
2024-12-09 03:42:06,deserializeJson() failed: InvalidInput
2024-12-09 03:42:06,LEDBrightnessTask
2024-12-09 03:42:06,OLEDDisplayTask
2024-12-09 03:42:06,OLEDDisplayTask
2024-12-09 03:42:06,LEDBrightnessTask
2024-12-09 03:42:06,LEDBrightnessTask
2024-12-09 03:42:06,OLEDDisplayTask
2024-12-09 03:42:06,LEDBrightnessTask
2024-12-09 03:42:06,OLEDDisplayTask
