Timestamp,Log
2024-12-07 15:23:06,ets Jun  8 2016 00:22:57
2024-12-07 15:23:06,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
2024-12-07 15:23:06,"configsip: 0, SPIWP:0xee"
2024-12-07 15:23:06,"clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00"
2024-12-07 15:23:06,"mode:DIO, clock div:1"
2024-12-07 15:23:06,"load:0x3fff0030,len:1344"
2024-12-07 15:23:06,"load:0x40078000,len:13964"
2024-12-07 15:23:06,"load:0x40080400,len:3600"
2024-12-07 15:23:06,entry 0x400805f0
2024-12-07 15:23:06,Setup OLED
2024-12-07 15:23:08,Connecting to WiFi...
2024-12-07 15:23:08,Connected to WiFi
2024-12-07 15:23:09,OLEDDisplayTask
2024-12-07 15:23:09,semaphoreButtonTask
2024-12-07 15:23:09,ReadDHT11Task
2024-12-07 15:23:09,Calibrating please wait...OLEDDisplayTask
2024-12-07 15:23:10,...OLEDDisplayTask
2024-12-07 15:23:10,...OLEDDisplayTask
2024-12-07 15:23:10,..  done!.
2024-12-07 15:23:10,Mq2Task
2024-12-07 15:23:10,MQ-2 Gas Concentration: 8.11 PPM
2024-12-07 15:23:10,OLEDDisplayTask
2024-12-07 15:23:10,Temperature: 39 °C	Humidity: 46 %
2024-12-07 15:23:10,OLEDDisplayTask
2024-12-07 15:23:10,OLEDDisplayTask
2024-12-07 15:23:10,OLEDDisplayTask
2024-12-07 15:23:10,OLEDDisplayTask
2024-12-07 15:23:10,OLEDDisplayTask
2024-12-07 15:23:10,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:11,OLEDDisplayTask
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,Mq2Task
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,MQ-2 Gas Concentration: 10.11 PPM
2024-12-07 15:23:12,ReadDHT11Task
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,Temperature: 39 °C	Humidity: 47 %
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:12,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:13,OLEDDisplayTask
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:14,Mq2Task
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:14,MQ-2 Gas Concentration: 10.17 PPM
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:14,ReadDHT11Task
2024-12-07 15:23:14,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,Error 253 Reading from DHT11 timed out.
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:15,OLEDDisplayTask
2024-12-07 15:23:16,OLEDDisplayTask
2024-12-07 15:23:16,OLEDDisplayTask
2024-12-07 15:23:16,OLEDDisplayTask
2024-12-07 15:23:16,Mq2Task
2024-12-07 15:23:16,OLEDDisplayTask
