Timestamp,Log
2024-12-07 14:58:32,ets Jun  8 2016 00:22:57
2024-12-07 14:58:32,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
2024-12-07 14:58:32,"configsip: 0, SPIWP:0xee"
2024-12-07 14:58:32,"clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00"
2024-12-07 14:58:32,"mode:DIO, clock div:1"
2024-12-07 14:58:32,"load:0x3fff0030,len:1344"
2024-12-07 14:58:32,"load:0x40078000,len:13964"
2024-12-07 14:58:32,"load:0x40080400,len:3600"
2024-12-07 14:58:32,entry 0x400805f0
2024-12-07 14:58:32,Setup OLED
2024-12-07 14:58:34,Connecting to WiFi...
2024-12-07 14:58:34,Connected to WiFi
2024-12-07 14:58:35,OLEDDisplayTask
2024-12-07 14:58:35,ReadDHT11Task
2024-12-07 14:58:35,Calibrating please wait...OLEDDisplayTask
2024-12-07 14:58:35,...OLEDDisplayTask
2024-12-07 14:58:35,...OLEDDisplayTask
2024-12-07 14:58:35,..  done!.
2024-12-07 14:58:35,Mq2Task
2024-12-07 14:58:35,MQ-2 Gas Concentration: 14.78 PPM
2024-12-07 14:58:35,OLEDDisplayTask
2024-12-07 14:58:36,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:36,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,OLEDDisplayTask
2024-12-07 14:58:37,Mq2Task
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,MQ-2 Gas Concentration: 50.33 PPM
2024-12-07 14:58:38,ReadDHT11Task
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:38,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:39,OLEDDisplayTask
2024-12-07 14:58:40,Mq2Task
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,MQ-2 Gas Concentration: 47.85 PPM
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,ReadDHT11Task
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:40,OLEDDisplayTask
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,Button pressed 2 time(s) in 1 second
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:41,OLEDDisplayTask
2024-12-07 14:58:42,Mq2Task
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,MQ-2 Gas Concentration: 62.01 PPM
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:42,OLEDDisplayTask
2024-12-07 14:58:43,ReadDHT11Task
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:43,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:43,OLEDDisplayTask
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,Mq2Task
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,MQ-2 Gas Concentration: 54.17 PPM
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:44,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,ReadDHT11Task
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:45,OLEDDisplayTask
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:46,Mq2Task
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,MQ-2 Gas Concentration: 50.96 PPM
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:46,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:47,OLEDDisplayTask
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,ReadDHT11Task
2024-12-07 14:58:48,Mq2Task
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,MQ-2 Gas Concentration: 53.52 PPM
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:48,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:49,OLEDDisplayTask
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,Mq2Task
2024-12-07 14:58:50,MQ-2 Gas Concentration: 51.27 PPM
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,ReadDHT11Task
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:50,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:51,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,Mq2Task
2024-12-07 14:58:52,MQ-2 Gas Concentration: 46.95 PPM
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:52,OLEDDisplayTask
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,ReadDHT11Task
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:53,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,Mq2Task
2024-12-07 14:58:54,MQ-2 Gas Concentration: 50.96 PPM
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:54,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,ReadDHT11Task
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:55,OLEDDisplayTask
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:56,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:56,Mq2Task
2024-12-07 14:58:56,MQ-2 Gas Concentration: 42.84 PPM
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:56,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:57,OLEDDisplayTask
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,ReadDHT11Task
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,Mq2Task
2024-12-07 14:58:58,MQ-2 Gas Concentration: 49.70 PPM
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:58,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:58:59,OLEDDisplayTask
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,Mq2Task
2024-12-07 14:59:00,MQ-2 Gas Concentration: 54.50 PPM
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,ReadDHT11Task
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:00,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:01,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,Mq2Task
2024-12-07 14:59:02,MQ-2 Gas Concentration: 57.17 PPM
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:02,OLEDDisplayTask
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:03,ReadDHT11Task
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:03,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:59:03,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,Mq2Task
2024-12-07 14:59:04,MQ-2 Gas Concentration: 47.85 PPM
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:04,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,ReadDHT11Task
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:05,OLEDDisplayTask
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,Mq2Task
2024-12-07 14:59:06,MQ-2 Gas Concentration: 46.95 PPM
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:06,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:07,OLEDDisplayTask
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,ReadDHT11Task
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,Mq2Task
2024-12-07 14:59:08,MQ-2 Gas Concentration: 51.91 PPM
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,Temperature: 40 °C	Humidity: 44 %
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:08,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:09,OLEDDisplayTask
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,Mq2Task
2024-12-07 14:59:10,MQ-2 Gas Concentration: 53.20 PPM
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:10,ReadDHT11Task
2024-12-07 14:59:10,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:11,OLEDDisplayTask
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:12,Mq2Task
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:12,MQ-2 Gas Concentration: 46.34 PPM
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:12,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:13,OLEDDisplayTask
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,Mq2Task
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,MQ-2 Gas Concentration: 51.91 PPM
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:14,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:15,OLEDDisplayTask
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:16,Mq2Task
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:16,MQ-2 Gas Concentration: 48.77 PPM
2024-12-07 14:59:16,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:17,OLEDDisplayTask
2024-12-07 14:59:18,OLEDDisplayTask
2024-12-07 14:59:18,OLEDDisplayTask
2024-12-07 14:59:18,OLEDDisplayTask
