Timestamp,Log
2024-12-07 17:15:31,ets Jun  8 2016 00:22:57
2024-12-07 17:15:31,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
2024-12-07 17:15:31,"configsip: 0, SPIWP:0xee"
2024-12-07 17:15:31,"clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00"
2024-12-07 17:15:31,"mode:DIO, clock div:1"
2024-12-07 17:15:31,"load:0x3fff0030,len:1344"
2024-12-07 17:15:31,"load:0x40078000,len:13964"
2024-12-07 17:15:31,"load:0x40080400,len:3600"
2024-12-07 17:15:31,entry 0x400805f0
2024-12-07 17:15:31,Setup OLED
2024-12-07 17:15:33,Connecting to WiFi...
2024-12-07 17:15:33,Connected to WiFi
2024-12-07 17:15:34,OLEDDisplayTask
2024-12-07 17:15:34,semaphoreButtonTask
2024-12-07 17:15:34,ReadDHT11Task
2024-12-07 17:15:34,Calibrating please wait...OLEDDisplayTask
2024-12-07 17:15:34,...OLEDDisplayTask
2024-12-07 17:15:34,..OLEDDisplayTask
2024-12-07 17:15:34,...  done!.
2024-12-07 17:15:34,Mq2Task
2024-12-07 17:15:34,OLEDDisplayTask
2024-12-07 17:15:34,MQ-2 Gas Concentration: 7.03 PPM
2024-12-07 17:15:35,Temperature: 41 °C	Humidity: 42 %
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:35,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,OLEDDisplayTask
2024-12-07 17:15:36,Mq2Task
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,MQ-2 Gas Concentration: 18.01 PPM
2024-12-07 17:15:37,ReadDHT11Task
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,Temperature: 41 °C	Humidity: 42 %
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:37,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:38,OLEDDisplayTask
2024-12-07 17:15:39,Mq2Task
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,MQ-2 Gas Concentration: 16.96 PPM
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,ReadDHT11Task
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:39,OLEDDisplayTask
2024-12-07 17:15:40,OLEDDisplayTask
2024-12-07 17:15:40,Temperature: 41 °C	Humidity: 42 %
